N,P,K,temperature,humidity,ph,Labelling,,
86,59,35,25.78720536,82.11124033,6.946636369,0,,
30,37,25,21.17089176,90.23730166,7.120032489,0,,
22,41,18,29.65021184,80.29868321,6.05008504,0,,
11,131,203,27.33684386,88.50229102,7.0050134,0,,
88,35,40,23.57943626,83.58760316,5.85393208,0,,
95,52,36,26.22916897,83.83625819,5.543360238,0,,
40,68,17,19.1262979,65.14877461,7.733149554,0,,
44,64,15,20.18649426,19.63719995,5.514927264,0,,
26,142,197,27.3179125,51.66921088,6.000573725,0,,
117,27,48,24.8259325,82.39053979,6.835268184,0,,
12,31,26,13.7877738,51.94190321,5.395275719,0,,
58,70,15,20.6543203,16.60820843,6.231049028,0,,
2,21,44,15.92157197,87.31290342,6.56893406,0,,
66,83,47,28.09577643,77.79586769,5.63127166,0,,
98,43,21,26.49109635,80.15836264,7.319952206,0,,
15,52,17,19.48649305,16.0624043,6.364967184,0,,
82,9,45,24.53610067,91.9640049,6.049609892,0,,
34,16,14,25.08239719,40.96040505,6.10729559,0,,
68,70,81,31.29986342,92.76039164,6.986228647,0,,
43,68,20,25.995762,66.17587668,7.497469256,0,,
101,33,33,21.97251562,62.0183627,6.908671379,0,,
31,25,22,29.40889385,86.16063492,6.365513634,0,,
28,55,22,29.77013109,66.29327012,5.873171894,0,,
113,41,20,27.0017188,80.53965818,7.256877571,0,,
87,28,35,23.8902777,57.1621814,6.759211911,0,,
7,29,29,22.48720144,89.9224883,6.052026047,0,,
33,55,52,24.842007,16.67921616,6.709668804,0,,
22,56,17,18.8341032,68.32761241,6.89077995,0,,
26,38,21,27.5179125,51.66921088,6,0,,
36,67,78,18.36952567,19.56381041,7.152811172,0,,
27,24,31,17.927806,15.85622899,4.757114897,0,,
44,24,31,25.60153969,68.66257977,4.757114897,0,,
66,44,20,19.0841471,69.02298571,6.740000688,0,,
12,8,10,16.14920285,91.4448027,7.995848977,0,,
18,19,27,33.0546753,63.24605806,4.772385986,0,,
9,55,25,23.97898217,81.45061596,6.55001013,0,,
71,46,40,21.44653958,84.94375962,7.236705436,0,,
25,40,21,33.95309131,69.9610016,6.248900919,0,,
99,30,52,23.22397386,83.3908601,6.60470863,0,,
103,46,40,25.40785911,76.44048625,7.236704955,0,,
9,17,26,25.94951662,93.40548703,5.842317989,0,,
17,58,25,27.45853567,62.90020977,6.513620918,0,,
129,60,24,24.58453146,79.12404171,5.947448589,0,,
99,16,30,27.1047077,65.44340921,6.392791654,0,,
6,36,21,24.21610338,59.79236306,8.869532817,0,,
33,80,22,28.57006111,65.71765781,7.593961761,0,,
27,73,79,25.31042337,72.01364411,7.354973451,0,,
129,60,16,24.58453146,79.12404171,5.947448589,0,,
89,58,35,21.651719,82.09053379,6.096838784,0,,
30,7,15,23.7805123,83.03878838,7.825531916,0,,
30,143,199,21.00067625,19.90790546,5.7983508,0,,
91,47,45,24.97669518,83.891805,6.00440163,0,,
44,60,54,34.2804607,90.55561637,6.825371185,0,,
35,66,22,17.81564548,17.60756635,7.747775263,0,,
20,50,22,26.45707778,56.42693735,9.406887533,0,,
8,58,19,20.28528612,83.51827127,6.5290041,0,,
90,15,45,27.04927452,91.3821731,6.448061578,0,,
24,73,19,19.63736208,32.31528909,4.608695247,0,,
93,57,23,20.61521424,83.77345559,6.932409555,0,,
19,79,19,29.06003985,67.76252583,6.677262562,0,,
16,35,31,32.27652021,50.19368841,5.316875978,0,,
200,4,165,23.22397386,83.03322691,8.8,0,,
23,23,30,32.83341065,47.45553843,4.755273631,0,,
119,90,47,28.66725136,79.59242542,5.986442306,0,,
40,121,203,26.18159716,81.03886263,6.315586313,0,,
8,45,18,23.8054941,85.42058715,7.011030515,0,,
27,43,23,31.70447482,86.85420099,5.875333778,0,,
20,29,27,22.3551049,93.52211892,6.047044342,0,,
26,143,200,24.51324787,20.81527638,6.024248787,0,,
4,47,20,17.13948991,64.95585424,4.193189124,0,,
68,38,36,31.29986342,92.76039164,6.9860177,0,,
16,15,34,19.67832052,89.08935702,6.890784045,0,,
44,47,45,29.66728907,94.73613484,6.579441304,0,,
9,49,21,30.88482722,41.36561835,7.661537348,0,,
37,11,27,10.2708877,90.19147747,7.4390299,0,,
12,92,53,21.91041045,65.21662467,5.96200323,0,,
108,88,55,23.22397386,83.390039,5.891458107,0,,
34,65,80,23.80436344,92.80441624,6.051091339,0,,
95,16,46,27.0357265,90.14362622,6.74669542,0,,
75,70,77,24.2036928,76.58186275,6.632546046,0,,
35,58,19,19.33906808,89.89593328,6.698574,0,,
17,74,17,26.47538959,69.55863145,7.393210848,0,,
24,78,19,19.71098332,17.63879418,4.608851671,0,,
11,36,31,18.28362235,66.65952796,6.47544932,0,,
35,125,204,35.3491772,80.15215777,6.107741788,0,,
71,54,35,23.18866654,86.20899734,7.311077075,0,,
31,30,50,29.40889385,86.16063492,6.365513634,0,,
111,29,31,18.2872007,16.67921616,6.136286518,0,,
37,49,25,23.64145443,85.85384444,6.415459592,0,,
16,38,15,18.13027797,62.45851612,6.021439523,0,,
8,13,9,34.51423957,90.56151463,7.786725333,0,,
71,133,195,25.08239719,65.92195844,6.2079585,0,,
50,139,202,22.36276599,42.35249879,5.66999105,0,,
20,142,202,10.89875873,80.01639435,6.207600783,0,,
21,57,75,27.69819273,51.41593238,7.778591618,0,,
25,143,195,22.81212536,91.51861705,6.027314401,0,,
90,14,11,24.84740848,89.20454622,6.391858432,0,,
26,54,15,28.5474135,88.9570454,6.27258822,0,,
39,30,38,24.6644921,87.59629625,6.965156738,0,,
42,59,43,17.30287885,15.15405941,6.979102243,0,,
3,15,38,18.26233221,88.16779129,7.709380472,0,,
12,139,199,25.32688786,63.18180319,5.867420996,0,,
19,65,20,27.01207284,60.76645256,6.814301033,0,,
84,52,17,19.84939404,61.24500053,5.714799723,0,,
27,72,23,19.52226241,24.92607153,5.961934481,0,,
11,143,197,24.514352,93.3204487,5.875718516,0,,
34,95,47,29.65021184,80.29868321,6.211833161,0,,
73,57,38,21.44653958,84.94375962,5.824709117,0,,
108,38,24,25.73044432,76.43836957,7.442217061,0,,
26,18,27,15.77907759,92.90736493,5.836075368,0,,
34,75,20,23.50222822,51.29019509,4.760038039,0,,
71,54,35,23.61475336,86.14290267,7.311077075,0,,
80,18,52,41.04224355,91.37258067,6.484799661,0,,
101,33,33,21.97251562,62.0183627,6.908671379,0,,
106,21,35,23.0945004,57.04151119,7.428523634,0,,
60,36,29,23.43121862,83.06310136,5.286203711,0,,
3,58,20,25.36140526,46.82652785,9.160691747,0,,
39,139,201,29.20394909,81.01783402,5.539980812,0,,
90,59,15,24.25133493,89.86454053,7.098227926,0,,
8,76,54,23.22594,94.42971362,6.8444019,0,,
0,5,36,33.3173812,90.88612388,6.152906502,0,,
120,19,49,30.84835031,92.86773675,6.762471629,0,,
81,18,30,26.80750629,88.22874955,6.429788073,0,,
121,13,55,24.89326318,77.01222585,6.700337732,0,,
12,78,15,16.06522754,18.72479695,5.99812453,0,,
24,55,78,18.9287885,15.15405941,6.64919573,0,,
73,56,36,23.97898217,81.45061596,6.98435366,0,,
92,44,16,25.81447,65.76816093,6.082973754,0,,
105,143,196,26.283443,84.42478917,7.9754595,0,,
108,38,24,26.043677,76.43836957,7.442217061,0,,
24,55,78,18.9287885,15.15405941,6.64919573,0,,
31,14,52,32.17752026,54.01352682,6.207495815,0,,
88,35,35,29.15906475,58.45742907,6.784460602,0,,
94,39,17,23.39128187,61.74427165,5.871647806,0,,
81,78,22,23.97081395,62.35557553,7.007037515,0,,
11,48,22,11.50322938,94.8933184,6.946354711,0,,
6,69,19,18.05142392,90.03969587,4.750929218,0,,
99,55,35,23.77989026,92.93386903,6.501697816,0,,
35,144,196,23.87192332,90.49939035,6.496934492,0,,
98,26,49,20.53035669,90.53330091,6.130160473,0,,
77,36,23,24.71885473,86.73426469,6.648725327,0,,
68,69,52,23.60567546,59.68849145,6.813383387,0,,
28,45,23,29.65021184,80.29868321,6.489259136,0,,
44,24,31,18.09551014,18.29318436,4.757114897,0,,
67,59,41,19.94766735,80.97384195,6.012632591,0,,
52,56,79,19.45339934,18.23490739,8.380185271,0,,
20,60,22,29.65016947,42.89833235,6.876572503,0,,
111,27,31,26.52302313,55.27564977,6.043330951,0,,
44,56,49,19.48649309,91.69589286,6.519779583,0,,
61,38,20,18.7283778,62.69503871,5.970458434,0,,
20,68,17,24.5136003,60.11680815,6.578714843,0,,
92,75,45,29.01207743,77.95192527,5.673903359,0,,
99,57,17,26.75754171,81.17734011,5.960370061,0,,
27,120,200,25.60153969,68.66257977,6.110218826,0,,
197,144,204,21.17089176,90.23730166,5.800448951,0,,
103,20,48,25.29781791,86.8870535,6.206247494,0,,
10,37,22,23.7275267,89.12760359,7.069747814,0,,
50,18,43,22.36276599,42.35249879,5.767372539,0,,
114,8,52,29.24908541,90.06998135,6.419083092,0,,
30,143,199,23.00067625,19.90790546,5.7983508,0,,
94,37,26,24.7634518,87.06071115,6.463538707,0,,
44,47,45,26.73218907,94.73613484,6.579441304,0,,
32,25,35,25.02403225,85.70786282,5.892913826,0,,
13,61,22,19.44084326,63.27771461,7.728532424,0,,
47,79,78,29.34033587,90.01506395,6.109696734,0,,
69,47,48,25.37122686,76.2403666,6.130136384,0,,
5,59,15,21.972517,20.18238348,5.97229163,0,,
71,56,37,23.18866654,86.20899734,6.491506245,0,,
22,59,23,21.651719,82.09053379,4.371745575,0,,
80,14,5,24.84740848,89.20454622,6.391858432,0,,
16,18,26,20.2747052,91.81320717,5.568365926,0,,
39,27,28,21.35499456,62.60136323,5.90024131,0,,
23,59,25,27.8262623,88.73100226,7.320768488,0,,
10,56,16,23.75050078,81.04554836,6.828187499,0,,
12,78,15,16.06522754,18.72479695,5.99812453,0,,
17,77,23,20.76952209,18.93146941,5.568456899,0,,
67,43,39,27.04371967,84.96907151,5.999969026,0,,
31,40,19,29.40889385,86.16063492,6.365513634,0,,
53,73,77,27.4132805,18.09665739,7.325451279,0,,
65,40,38,23.39605743,72.6390676,7.592490617,0,,
99,54,37,25.93381964,68.70533022,5.594819626,0,,
1,29,35,25.31042337,72.01364411,6.05202605,0,,
1,44,17,22.71271308,90.45261746,5.60670163,0,,
60,26,43,26.52723513,81.41753846,5.286203711,0,,
56,57,52,31.56213762,93.0484859,6.506120752,0,,
99,12,52,23.98143338,61.10935084,6.002927293,0,,
118,33,30,27.66492243,67.22512329,6.362607851,0,,
30,18,43,23.97898217,81.45061596,5.767372539,0,,
25,57,53,27.65472156,58.59986279,6.974978386,0,,
88,35,35,25.07278712,82.50257909,6.784460602,0,,
27,138,195,23.66682067,93.90191078,5.952367662,0,,
38,17,31,28.5458405,64.34848735,5.928002,0,,
100,18,52,24.21744605,63.05601476,6.87606733,0,,
82,46,41,25.19008683,60.2001687,6.581693772,0,,
83,10,53,26.47516184,19.00802358,6.195142279,0,,
10,71,18,21.0643684,55.46985938,5.624731338,0,,
6,60,23,27.31155708,99.96906006,5.832608075,0,,
89,63,45,40.00439101,90.17015833,6.049609892,0,,
27,120,200,21.19278675,90.74531921,6.110218826,0,,
79,42,37,28.94099669,82.84022551,6.587918708,0,,
0,133,200,19.33516809,91.97978938,5.708418722,0,,
37,18,10,27.63551259,99.34854917,6.38488418,0,,
71,54,35,19.2630463,70.95705996,7.311077075,0,,
99,29,35,29.34033587,90.01506395,6.137102505,0,,
52,55,51,30.42012134,93.12659793,6.676578778,0,,
26,51,25,28.14488952,52.62741529,7.792508068,0,,
9,141,201,29.58748357,80.91934392,5.570290539,0,,
24,55,78,18.9287885,15.15405941,6.64919573,0,,
22,128,198,32.44577836,83.88504863,6.438062404,0,,
18,79,22,20.27514686,23.2353604,5.877347515,0,,
7,20,12,15.53460397,94.76759975,6.475275337,0,,
5,8,5,18.72987676,61.33186249,6.562594972,0,,
3,28,33,19.9723921,48.88704844,5.755049971,0,,
43,53,19,23.98143338,61.10935084,7.976889498,0,,
81,57,36,23.39605743,72.60512854,7.097586415,0,,
94,5,55,23.5854649,91.89216849,6.085682344,0,,
10,19,35,31.0331902,79.39654531,6.113935087,0,,
22,56,17,23.19305333,87.32761241,6.89077995,0,,
24,55,78,18.9287885,15.15405941,6.64919573,0,,
24,42,23,19.71098332,17.63879418,6.428054409,0,,
106,10,49,29.72653142,92.00687531,6.350623739,0,,
0,29,39,18.28766124,69.48515056,5.868255858,0,,
4,59,19,23.60363798,90.09877774,7.621494566,0,,
80,52,39,21.84106875,80.72886384,7.165696848,0,,
28,58,24,25.9407822,18.28173015,5.748190463,0,,
86,76,54,23.22397386,83.390039,5.926824754,0,,
6,72,85,27.91095209,64.70930606,7.485996067,0,,
111,87,48,23.22397386,83.39028902,5.571401169,0,,
99,73,25,26.29039046,81.06003778,5.871702211,0,,
71,25,51,21.44653958,84.94375962,6.29983276,0,,
3,60,19,20.18649426,19.63719995,4.820788186,0,,
113,37,20,25.02400222,79.04368718,7.393441155,0,,
81,30,49,28.52379742,92.09688432,6.041027474,0,,
91,28,26,27.77363343,64.47858698,6.937352845,0,,
24,55,78,18.9287885,15.15405941,6.64919573,0,,
39,77,21,25.99774444,60.24218572,4.603563116,0,,
88,35,40,23.57943626,83.58760316,5.85393208,0,,
99,38,36,21.8652524,80.1923008,5.953933276,0,,
200,4,165,23.22397386,83.03322691,8.8,0,,
9,21,36,23.77989026,92.93386903,5.893332378,0,,
29,71,15,26.87037587,91.72546257,6.100429497,0,,
112,73,49,29.2440638,77.32017166,5.707488987,0,,
17,64,18,28.75087487,58.25799145,6.07938452,0,,
9,48,15,29.66461594,84.28187572,6.377568542,0,,
24,27,34,24.81741065,47.45553843,6.203376525,0,,
34,76,16,20.65691793,15.84572566,7.985417393,0,,
66,37,25,28.6899848,87.57070659,7.9690899,0,,
95,71,55,23.28081,74.27607475,6.84064451,0,,
9,56,24,24.80710166,45.01110015,5.023115055,0,,
9,66,15,25.07278712,82.50257909,6.345806011,0,,
180,9.3,127,20.87947369,90.93756231,9.32,0,,
83,58,39,19.74213321,59.66263104,6.381201909,0,,
131,8,264,22.80213132,84.14668447,7.8,0,,
31,35,23,34.7380523,24.4554946,7.707595055,0,,
77,38,43,21.8652524,80.1923008,5.953933276,0,,
79,30,52,20.37999665,63.73849998,6.640470863,0,,
98,51,20,32.8091395,62.35557553,7.046607431,0,,
45,47,55,38.4411628,91.14220381,6.751452932,0,,
37,6,13,31.53356352,53.06009302,7.511755068,0,,
46,66,22,26.73433965,68.13999721,7.747775263,0,,
0,56,85,27.33684386,88.50229102,6.545888558,0,,
102,14,52,21.79489868,89.64815231,6.51075991,0,,
44,74,85,39.23342464,91.25589286,7.150681303,0,,
106,14,34,24.47018505,84.16390229,6.417011754,0,,
32,48,25,26.45707778,56.40226277,5.993513566,0,,
74,35,40,23.00445915,82.3207629,6.980400905,0,,
89,25,50,11.04863538,91.34685096,6.375923383,0,,
24,58,20,33.93999,58.22686794,5.761702519,0,,
61,41,35,23.31410442,71.4509053,6.842966479,0,,
44,58,18,28.03844051,65.06601664,6.814410928,0,,
120,19,49,33.14679864,52.72171701,6.762471629,0,,
78,42,42,29.93964907,54.61813464,7.628472891,0,,
49,76,18,18.05365239,67.7017527,7.393631868,0,,
200,4,165,29.93964907,54.61813464,8.8,0,,
50,16,46,25.50405534,81.40297428,6.940236218,0,,
31,48,17,22.45696744,94.76285385,6.594739424,0,,
87,38,29,29.5406808,57.88370456,6.652642579,0,,
93,85,49,42.30495819,79.28625709,5.694243847,0,,
42,58,25,20.18649426,19.63719995,6.513620918,0,,
101,13,54,26.100869,82.91481799,6.828982708,0,,
31,144,202,17.02105378,80.55557235,5.870600622,0,,
4,15,49,27.95639663,83.52706038,6.921901,0,,
120,87,52,28.0844455,76.05522115,5.905494703,0,,
86,76,54,29.36792366,76.24900101,5.926824754,0,,
11,122,195,31.1305428,83.56812483,5.647202395,0,,
82,40,45,21.35312799,81.70476368,6.667633355,0,,
78,38,22,30.10773379,90.34546355,5.730617109,0,,
106,40,30,21.2711644,64.10651528,6.779984384,0,,
16,51,21,19.01963639,49.9767522,3.532008668,0,,
23,55,16,24.63544858,80.41363018,5.111488821,0,,
6,67,21,27.31155708,99.96906006,5.832608075,0,,
18,30,27,29.03065024,90.79093862,5.894027065,0,,
60,59,22,19.02061277,17.13159126,7.191212601,0,,
131,56,22,22.00817088,81.83896111,7.762647875,0,,
93,83,46,19.71254012,83.50423735,5.765308943,0,,
2,21,44,22.92157197,87.31290342,6.56893406,0,,
105,74,45,35.3517635,81.38204104,6.098369122,0,,
107,71,55,26.88004901,83.96754496,6.088064451,0,,
104,80,55,27.09062164,81.33506906,5.879119455,0,,
56,59,55,40.03551903,91.79430166,6.551892638,0,,
20,18,29,20.51343484,92.51675903,5.7005428,0,,
60,30,25,26.24092174,65.64381357,7.487266991,0,,
30,65,23,20.71424384,15.27824066,7.103798069,0,,
39,76,20,19.96837462,15.57324389,8.135900726,0,,
50,64,16,28.84079155,63.37230676,6.734447425,0,,
89,44,20,32.26935342,53.56092806,6.64696275,0,,
68,58,37,23.22397386,83.03322691,6.336253525,0,,
21,145,196,23.6119202,91.70293849,5.812781806,0,,
98,22,47,25.2801372,83.15393658,6.341400922,0,,
19,78,16,20.65255833,23.10538637,5.967533236,0,,
8,58,21,28.75273118,69.15640149,7.286049978,0,,
94,46,17,23.39128187,61.74427165,5.871647806,0,,
40,143,199,19.38603815,86.79058496,5.7983508,0,,
33,15,7,21.9887699,91.68293851,7.651225301,0,,
77,14,35,26.47330219,80.92254421,6.027707171,0,,
23,60,20,21.8652524,80.1923008,7.491217102,0,,
12,63,17,18.358923,19.37603396,5.717143397,0,,
4,6,7,19.01014302,91.11764246,6.708889665,0,,
28,55,22,29.77013109,66.29327012,5.873171894,0,,
200,4,165,17.60546285,90.87042529,8.8,0,,
6,144,198,27.1178672,90.31528693,5.559363609,0,,
20,41,20,29.27308605,89.4875021,7.073048264,0,,
111,15,54,29.58058373,92.91185695,6.194090172,0,,
99,53,42,24.51324787,20.81527638,5.17782304,0,,
5,62,25,27.9348279,66.45457122,4.722222454,0,,
10,37,22,23.7275267,89.12760359,7.069747814,0,,
14,29,32,35.63627318,48.97047762,6.942520105,0,,
83,46,43,28.92705913,91.39356832,6.438048997,0,,
33,18,37,29.65021184,80.29868321,6.285312759,0,,
4,44,19,34.55639663,83.52706038,6.921993878,0,,
81,18,30,26.80750629,88.22874955,6.429788073,0,,
29,46,45,21.44653958,84.94375962,7.63058997,0,,
33,65,80,20.99373558,19.33470387,6.051091339,0,,
29,34,26,19.81069447,88.92944254,6.273953676,0,,
19,77,23,24.51324787,20.81527638,5.670062975,0,,
19,38,26,26.80474415,48.2399141,4.525722333,0,,
33,56,85,24.51324787,20.81527638,6.545888558,0,,
4,15,38,26.25070298,67.62779652,7.621494566,0,,
117,24,53,23.6220859,92.21405224,6.293486295,0,,
15,24,13,38.58954491,91.58076549,7.8546243,0,,
36,11,36,27.45853567,62.90020977,6.710143266,0,,
37,77,17,34.20970524,31.94550613,5.617122801,0,,
83,23,50,26.89750174,83.89241484,6.463271076,0,,
76,139,203,24.2547451,55.64709899,5.867420996,0,,
120,29,39,27.03315146,91.66737633,6.085084045,0,,
81,18,40,26.80750629,88.22874955,6.429788073,0,,
79,59,18,20.37999665,63.73849998,6.644205485,0,,
39,145,205,36.73126647,80.58931938,5.775600435,0,,
81,30,5,28.52379742,92.09688432,6.041027474,0,,
91,12,46,21.64458469,85.49938185,6.343942518,0,,
29,70,79,30.33499674,63.54718862,6.872594461,0,,
21,21,30,27.69819273,51.41593238,6.403908328,0,,
108,23,51,25.16278237,84.97849241,6.106500787,0,,
9,137,200,19.12152071,90.6878768,5.636687393,0,,
24,44,24,22.02775403,92.96129462,6.030447288,0,,
7,72,15,26.52723513,81.41753846,5.711439256,0,,
88,29,13,27.754298,95.94643831,7.829507245,0,,
114,8,52,23.89081108,94.5513539,6.419083092,0,,
9,48,20,29.66461594,84.29187572,6.377568542,0,,
11,14,27,29.61253065,63.04749127,5.80428611,0,,
25,58,19,17.06579293,17.54024066,6.200789,0,,
110,59,22,27.02415146,91.66737633,6.085049075,0,,
34,48,48,19.62620162,52.6167762,6.805277038,0,,
82,15,27,23.80436344,92.80441624,6.086922359,0,,
7,56,18,28.31357543,24.32991649,5.698371311,0,,
31,60,24,25.40474421,95.8567539,7.722335992,0,,
83,41,43,27.0525355,82.67839517,6.254028451,0,,
35,25,21,31.99490489,50.84881347,6.797779227,0,,
22,55,21,33.95309131,69.96100028,7.423530351,0,,
3,58,21,15.36140526,46.82652785,9.160691747,0,,
120,87,52,25.0764455,76.05522115,5.905494703,0,,
118,15,27,24.21495706,84.20576992,6.538006356,0,,
44,60,83,34.2804607,90.55561637,6.825371185,0,,
67,41,17,25.1420613,65.26185135,6.021902237,0,,
44,64,55,29.80744318,91.38048469,6.74274935,0,,
34,71,15,17.927806,15.85622899,7.728998197,0,,
13,121,196,25.07278712,82.50257909,6.443382913,0,,
97,22,5,26.26028739,86.14585891,6.7698938,0,,
39,16,31,27.602018,52.94641947,4.934964765,0,,
30,75,25,29.75276599,42.35249879,6.446091759,0,,
60,51,36,18.39759147,82.81088865,6.028321558,0,,
120,87,52,24.24782473,83.03777902,6.905494703,0,,
22,80,20,23.02236872,18.86880997,5.669560726,0,,
32,145,203,25.9753666,90.84422164,6.406818518,0,,
108,46,55,22.75805656,76.75768356,6.55891795,0,,
110,15,9,24.12119298,92.86597437,6.212567211,0,,
33,75,21,24.51435232,86.7875631,6.690655045,0,,
19,77,23,24.51324787,20.81527638,5.670062975,0,,
31,137,196,22.17499963,62.13873825,6.400321212,0,,
119,30,28,24.8770906,64.57578034,6.505203696,0,,
11,122,195,23.32289124,83.56812483,5.647202395,0,,
15,123,203,22.52709326,92.54780429,6.365972688,0,,
34,48,48,29.04224355,91.37258067,6.805277038,0,,
40,58,15,29.46416042,87.6089009,6.978400282,0,,
39,21,9,23.603815,94.43434,6.354022554,0,,
28,49,29,29.8690834,91.14723422,6.3248124,0,,
35,56,17,30.88883074,52.62696801,6.89077995,0,,
94,5,55,23.5854649,91.89216849,6.085682344,0,,
95,82,52,27.39489579,83.31172003,5.719014989,0,,
9,80,19,21.997777,82.7883708,5.962001484,0,,
50,60,47,18.28766124,69.48515056,6.92791761,0,,
102,73,53,27.9122104,83.36307683,6.356090905,0,,
29,60,47,27.52135365,60.53657684,6.834808348,0,,
15,58,25,21.98560799,24.87304788,6.455592696,0,,
71,46,38,20.2801937,82.1235421,7.236705436,0,,
12,142,203,26.2645978,82.56407013,5.972850838,0,,
44,61,84,20.18649426,19.63719995,5.630619901,0,,
25,70,15,23.66805429,70.89055,7.403623355,0,,
133,47,15,24.40228894,79.19732001,7.231324765,0,,
7,29,28,25.32023717,81.79475917,6.29048017,0,,
